Identifier,InChI.Key.x,logFC_HL,logFC_LH,logFC_LL,logRSDfc_HL,logRSDfc_LH,logRSDfc_LL,CohenD_HL_effect,Mag_HL_effect,CI_inf_HL_effect,CI_sup_HL_effect,CohenD_LH_effect,Mag_LH_effect,CI_inf_LH_effect,CI_sup_LH_effect,CohenD_LL_effect,Mag_LL_effect,CI_inf_LL_effect,CI_sup_LL_effect,PubChem,Pr(>Chisq)_overall,InChI.Key.y,Identifier_R,DO_p.value,pH_p.value,pH:DO_p.value,Annotation,KEGG,SMILES,Pr..Chisq._overall,VIP_PLSDA,PLSDA,uniDO,unipH,unipHxDO,method,method_simple
5.31_850.60,ATTCDOPAYPGSLE-LQULQHAGSA-N,0.281644703200516,0.181340172357199,0.608360219623487,-0.310316986955058,0.215397528579736,0.093920855538336,-0.508706165015489,medium,-1.24814019412509,0.230727864094114,-0.267708118349128,small,-0.998717697973265,0.463301461275009,-0.914301464145683,large,-1.69312224396034,-0.135480684331028,53479121,0.133492129371146,ATTCDOPAYPGSLE-LQULQHAGSA-N,PC..p.38.5..or.PC..o.38.6.,0.0623510525413984,0.194202890045741,0.727820977416308,PC (p-38:5) or PC (o-38:6),C00157,CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
5.34_746.51,WVGALBKSWOUIEZ-XNHMFJFDSA-N,0.0663470604792487,-0.117080394312294,0.407210353272099,-0.107061979515767,0.138075636046426,-0.226802201823179,-0.110734245864856,negligible,-0.839048828951278,0.617580337221565,0.179552693252472,negligible,-0.549669283565812,0.908774670070756,-0.709004296537748,medium,-1.47301287895694,0.0550042858814471,5283497,0.154243091015855,WVGALBKSWOUIEZ-XNHMFJFDSA-N,PE..p.38.6..or.PE..o.38.7.,0.0892925137753269,0.529138657091599,0.193340993629639,PE (p-38:6) or PE (o-38:7),NA,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.43_758.57_5.41_780.55,JLPULHDHAOZNQI-ZTIMHPMXSA-N,0.3633579759386,0.179962667243908,0.743941876502127,0.477809851250953,0.679144866887134,0.476220078076784,-0.511834454309605,medium,-1.25141138883103,0.227742480211823,-0.235167975148215,small,-0.965436192416771,0.495100242120341,-0.987461361061891,large,-1.77238338235837,-0.202539339765408,5287971,0.10646082334718,JLPULHDHAOZNQI-ZTIMHPMXSA-N,PC..34.2..1,0.0887300614354978,0.277701100318019,0.64962334656397,PC (34:2),C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.44_720.55,NPGWXTIWUUFYAB-DIPNUNPCSA-N,0.428465145896002,0.235951106874353,0.712390069272443,0.201096787097781,0.521073373596514,0.213460496414063,-0.593762739213082,medium,-1.33738277693096,0.149857298504792,-0.286208115459661,small,-1.01768157736134,0.445265346442013,-0.949767710219121,large,-1.73149354664812,-0.168041873790126,24778680,0.12123953122364,NPGWXTIWUUFYAB-DIPNUNPCSA-N,PC..31.0.,0.0410644702984509,0.258351508938324,0.890209213757912,PC (31:0),C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.44_834.60,KZSXWBSDQDXESU-PPEVQBTRSA-N,0.552556038711948,0.266769563591406,0.985385917811838,0.617266857889845,0.122195606152743,-0.068892506024147,-0.319495029098541,small,-1.05188032765677,0.412890269459684,-0.207786807608474,small,-0.937505046776778,0.52193143155983,-0.780549713580753,medium,-1.54932601843473,-0.0117734087267742,52923579,0.32938058094219,KZSXWBSDQDXESU-PPEVQBTRSA-N,PC..40.6..A,0.118593586931758,0.402312316630472,0.786012523467206,PC (40:6) A,C00157,CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.47_784.59,WZCLAXMADUBPSG-RIXBAXMTSA-,0.0818414510916483,0.0160749116216561,0.546532725129907,-0.764816273067797,-0.301057680120331,-0.610005764237513,-0.0907200969795622,negligible,-0.818851405469836,0.637411211510712,-0.0158593464405165,negligible,-0.743627845136963,0.71190915225593,-0.608191569845577,medium,-1.36621747844531,0.149834338754152,52922657,0.310824690312521,WZCLAXMADUBPSG-RIXBAXMTSA-,PC..36.3..B,0.249184569660928,0.358362669131804,0.389321934481428,PC (36:3) B,C00157,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.50_826.60,SOUZQPFUXRVDGK-KCTKZSJBSA-N,0.105022909820098,0.0365616522719296,0.338368011264963,-0.126842114265832,-0.101647290285373,0.0883078992447182,-0.212270336203287,small,-0.942074003436082,0.517533331029507,-0.0732079995780673,negligible,-0.801208789094503,0.654792789938369,-0.625239646187092,medium,-1.38421606802117,0.133736775646989,53481701,0.395316417206206,SOUZQPFUXRVDGK-KCTKZSJBSA-N,PC..p.36.3..or.PC..o.36.4.,0.18463562680582,0.40437794386724,0.563447844128316,PC (p-36:3) or PC (o-36:4),C00157,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.53_722.51,UUYSKERSKRMYME-MAIXUNBTSA-N,0.198243947130134,-0.0830057675344946,0.293042122169396,0.244668469817639,-0.0207634698846562,0.134829998293885,-0.357083808118036,small,-1.09061765554096,0.376450039304893,0.167441609796253,negligible,-0.561589577166223,0.89647279675873,-0.552051256855598,medium,-1.30712520707604,0.203022693364841,52925126,0.288819704893723,UUYSKERSKRMYME-MAIXUNBTSA-N,PE..p.36.4..or.PE..o.36.5.,0.0695004647739652,0.909229259793163,0.671624578379621,PE (p-36:4) or PE (o-36:5),NA,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.54_852.61,DBQMOXDLWKVKKG-REWQMPQJSA-N,0.146649226276574,0.110217956306833,0.396018630749603,-0.298736976503736,0.535635339171776,0.198205241471904,-0.378845778298767,small,-1.1131019852389,0.355410428641369,-0.203658937371763,small,-0.933300128923512,0.525982254179986,-0.836120568710001,large,-1.60889324003733,-0.0633478973826684,53480761,0.287508433553576,DBQMOXDLWKVKKG-REWQMPQJSA-N,PC..p.38.4..or.PC..o.38.5..A,0.151294321010772,0.245241390151917,0.714662307143334,PC (p-38:4) or PC (o-38:5) A,C00157,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.55_716.53,HBZNVZIRJWODIB-NHCUFCNUSA-N,0.0231314438645054,0.198373475545456,0.39265122881484,0.020510836494144,0.192076307882366,0.543019178976928,-0.0434449509081493,negligible,-0.771287855283903,0.684397953467604,-0.345125023596094,small,-1.07827981947987,0.38802977228768,-0.564851373403829,medium,-1.3205742228868,0.190871476079143,9546747,0.360460781322138,HBZNVZIRJWODIB-NHCUFCNUSA-N,PE..34.2.,0.579296861488795,0.113682213300619,0.669976820728239,PE (34:2),NA,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.58_748.53,KCNBSSYOJRUKOM-JALPNNRCSA-N,0.248495572392429,-0.0815981880833583,0.370859137254428,-0.327507473850232,0.16351427213513,-0.0758570954557927,-0.413718192589495,small,-1.14921935426349,0.321782969084505,0.114460897151307,negligible,-0.613891827654635,0.842813621957249,-0.562820772253545,medium,-1.31843972572271,0.192798181215623,52925089,0.267972269671275,KCNBSSYOJRUKOM-JALPNNRCSA-N,PE..p.38.5..or.PE..o.38.6.,0.111821234952033,0.983849230900055,0.700083698078085,PE (p-38:5) or PE (o-38:6),NA,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.59_766.57,RWVKPDIHPPTVRQ-HWGQMOSASA-N,0.376437170806589,0.127830867842498,0.682117081098882,0.0265087219839808,0.058438706290147,0.0758956706979559,-0.476078735198898,small,-1.21407296915295,0.261915498755153,-0.161913760617691,negligible,-0.890862276745534,0.567034755510151,-0.821016066663728,large,-1.59267739151358,-0.0493547418138742,53480747,0.20042081994289,RWVKPDIHPPTVRQ-HWGQMOSASA-N,PC..p.36.4..or.PC..o.36.5.,0.124570281054572,0.475244105675939,0.775433737179954,PC (p-36:4) or PC (o-36:5),C00157,CCCCCC/C=C\CCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.61_796.58,QRPUCJXFPYFTMB-FBFLODOBSA-N,0.409531323200733,0.19867769788924,0.927427571904207,0.781768927617941,0.246989457275739,0.419019008480343,-0.333652251715018,small,-1.06645536002891,0.399150856598872,-0.221423019597177,small,-0.951406708371594,0.50856066917724,-0.847065661727391,large,-1.62065528116966,-0.0734760422851234,52922853,0.151932791848628,QRPUCJXFPYFTMB-FBFLODOBSA-N,PC..37.4.,0.070193378637698,0.246853703066696,0.5391364335632,PC (37:4),C00157,CCCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
5.64_792.58,KILNVBDSWZSGLL-KXQOOQHDSA-N,0.0641374840206019,0.023800932573522,0.42956099080517,-0.454254780164686,0.151765566077801,0.0032321244753355,-0.141557870893141,negligible,-0.870225812783452,0.58711007099717,-0.043192688142816,negligible,-0.771034598543996,0.684649222258364,-0.812224737806714,large,-1.58324782598333,-0.0412016496301018,452110,0.12304788352848,KILNVBDSWZSGLL-KXQOOQHDSA-N,PC..32.0.,0.113169682983493,0.191582191402955,0.252586397244091,PC (32:0),C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.71_818.59,WTJKGGKOPKCXLL-VYOBOKEXSA-N,-0.673414826922363,-0.972999634192297,-0.398991348237928,-2.68555025300551,-2.07251886256447,-2.42995844285703,0.271785768593812,small,-0.459323419602294,1.00289495678992,0.356549556203424,small,-0.376967086046715,1.09006619845356,0.171952037312625,negligible,-0.570520732219105,0.914424806844355,5497103,0.524798206226948,WTJKGGKOPKCXLL-VYOBOKEXSA-N,PC..34.1.,0.775491668848363,0.495999841241351,0.328061289633707,PC (34:1),C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.76_724.53,ADWDFBQPQIEGRZ-XBICFDGKSA-N,0.296168028223367,-0.0437138067803584,0.503799254563971,0.670952173893162,0.0985891798887035,0.262732035507591,-0.331757799619451,small,-1.06450396295575,0.400988363716844,0.0661713700577825,negligible,-0.661784823294642,0.794127563410207,-0.682552239293464,medium,-1.44490712278067,0.0798026441937439,53480870,0.272381366552821,ADWDFBQPQIEGRZ-XBICFDGKSA-N,PE..p.36.4..or.PE..o.36.5..1,0.0688329526634538,0.765618225097657,0.633298109456169,PE (p-36:4) or PE (o-36:5),NA,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.80_572.48,YDNKGFDKKRUKPY-TURZORIXSA-N,-0.0999704994296788,-0.0373187541075026,0.0966496411663815,-0.052816122006738,-1.20824176861007,0.0577735475108305,0.173546166247107,negligible,-0.555579529360711,0.902671861854924,0.0820372324815351,negligible,-0.646025879363899,0.810100344326969,-0.161612244701318,negligible,-0.903925726794015,0.580701237391379,5283564,0.853185494343289,YDNKGFDKKRUKPY-TURZORIXSA-N,Ceramide..d34.1.,0.957779381366603,0.738822179145727,0.580591769316365,Ceramide (d34:1),C00195,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](/C=C/CCCCCCCCCCCCC)O,NA,NA,NA,NA,NA,NA,NA,not_sig
5.85_750.55,IQSPCSIULMCRPM-ZAJUHDLGSA-N,0.289610294008924,-0.0832037822999308,0.590906422471676,-0.231838826405846,-0.311616508476845,0.0473156823741192,-0.276967835188882,small,-1.00820576316655,0.454270092788782,0.0802120063315467,negligible,-0.647837641107582,0.808261653770675,-0.495361120815693,small,-1.24773399195349,0.257011750322101,53479831,0.35199652947428,IQSPCSIULMCRPM-ZAJUHDLGSA-N,PE..p.38.5..or.PE..o.38.6..1,0.110866341892173,0.717910979243234,0.540308760332675,PE (p-38:5) or PE (o-38:6),C00350,CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN,NA,NA,NA,NA,NA,NA,NA,not_sig
5.89_757.62,MDRFMTLYKHBJTF-NQYLGBTJSA-N,-1.64250965546508,-1.6015561522619,-1.57957441940062,-3.08032600386302,-3.84433981035089,-3.70286512388599,0.348302516008697,small,-0.384951754735051,1.08155678675244,0.343732390257043,small,-0.389379090843619,1.07684387135771,0.33462918593661,small,-0.411639446099638,1.08089781797286,52931179,0.399292970119945,MDRFMTLYKHBJTF-NQYLGBTJSA-N,SM..d38.2.,0.393630014293009,0.40591569918857,0.391187318740866,SM (d38:2),C00550,CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCC/C=C\CCCCCCCC)O,NA,NA,NA,NA,NA,NA,NA,not_sig
5.89_766.54,ANRKEHNWXKCXDB-BHFWLYLHSA-N,0.204927917119658,0.0543044476380299,0.323309536899659,0.376941315896212,0.465095137259346,0.422258164436363,-0.453444563524303,small,-1.19049451328106,0.283605386232458,-0.117374609258344,negligible,-0.845758033370252,0.611008814853564,-0.69355373098812,medium,-1.45658919036693,0.0694817283906937,5289133,0.364022399799325,ANRKEHNWXKCXDB-BHFWLYLHSA-N,PE..38.4..B,0.0992528227857411,0.629472010213169,0.932340292145239,PE (38:4) B,NA,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.97_776.57,KEVGQWGZKKFGDC-JCUPVDEDSA-N,-0.150411464489869,-0.311478785270024,-0.224316364817286,-0.889361515518888,-0.398455641810358,-0.964442530665205,0.233321476619516,small,-0.496907527572817,0.96355048081185,0.434175278097419,small,-0.30210611648838,1.17045667268322,0.340969344744806,small,-0.405496058021387,1.087434747511,53478671,0.421869866171996,KEVGQWGZKKFGDC-JCUPVDEDSA-N,PC..p.32.0..or.PC..o.32.1.,0.69735329475393,0.157531580813727,0.491362713261293,PC (p-32:0) or PC (o-32:1),NA,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCCCCCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
50,FBUKVWPVBMHYJY-UHFFFAOYSA-N,0.102916413100726,0.0213728960435837,-0.359335547978507,-0.0163152072694341,-0.210849236099286,-0.135758864134105,-0.131404210889181,negligible,-0.85994623540157,0.597137813623209,-0.0289871056470597,negligible,-0.770132095118369,0.712157883824249,0.466101696142,small,-0.271470783270064,1.20367417555406,8158,0.499482044618505,FBUKVWPVBMHYJY-UHFFFAOYSA-N,pelargonic.acid,0.660307239303484,0.434032220040784,0.435245326495425,pelargonic acid,C01601,CCCCCCCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
5857,HEBKCHPVOIAQTA-NGQZWQHPSA-N,-2.06049540013432,-1.05754798687202,0.0254441249549515,-1.51300196792236,-0.391137279425145,-0.239102262428383,0.504726513571451,medium,-0.234526945201349,1.24397997234425,0.320179236352716,small,-0.425654549108639,1.06601302181407,-0.008977110361738,negligible,-0.736737834402914,0.718783613679438,6912,0.403104139274191,HEBKCHPVOIAQTA-NGQZWQHPSA-N,xylitol,0.804195318299905,0.795457622039222,0.224745187397711,xylitol,C00379,C([C@H](C([C@H](CO)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
6,DHMQDGOQFOQNFH-UHFFFAOYSA-N,0.0595086558100206,-0.178919555007212,0.00308731876341461,0.249779410136504,-0.39212238627719,0.329957324062803,-0.071999129766499,negligible,-0.799991937666149,0.655993678133151,0.261324107099854,small,-0.482934689886576,1.00558290408628,-0.00362615860147005,negligible,-0.731383815179089,0.724131497976149,750,0.86703389401845,DHMQDGOQFOQNFH-UHFFFAOYSA-N,glycine,0.585957786943512,0.597347138865637,0.792427333873901,glycine,C00037,C(C(=O)O)N,NA,NA,NA,NA,NA,NA,NA,not_sig
6.01_836.62,IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.446808555335078,0.341527969214408,0.796129294806336,0.302164131363956,0.0591936142160217,0.0412723646620998,-0.400919691324725,small,-1.13595146516558,0.334112082516131,-0.348318419853081,small,-1.08157319074278,0.384936351036622,-0.783588126175947,medium,-1.55257635790203,-0.0145998944498679,53479083,0.306150757525393,IJTJDJOOHZVSAC-NDRUHXFFSA-N,PC..40.5..A,0.13931812832298,0.272461874385037,0.985209368114547,PC (40:5) A,C00157,CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
6.03_802.59,MBRHHFWRXQYYAN-RTVLTNFHSA-N,0.168285552726941,0.0835366274933929,0.468240409324149,-0.288190198816474,0.3329582143263,-0.00811725159888699,-0.308547111249135,small,-1.04062157779771,0.423527355299443,-0.121142666042997,negligible,-0.849566933181631,0.607281601095637,-0.767677271233985,medium,-1.53556422963274,0.000209687164765771,53480735,0.277541121588444,MBRHHFWRXQYYAN-RTVLTNFHSA-N,PC..p.34.1..or.PC..o.34.2..B,0.130044862644559,0.309444782093435,0.584016340179997,PC (p-34:1) or PC (o-34:2) B,C00157,CCCCCCCCCCCCCCCC(=O)OC(CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
6.06_778.59,SVWBXNAUENUONE-LDLOPFEMSA-N,-0.291310848547589,-0.0364116567867185,0.00706251836087723,-0.520455108186131,-0.986000952989387,-0.574850838122352,0.511614648935497,medium,-0.227952216801928,1.25118151467292,0.0720073982645391,negligible,-0.655985463777146,0.800000260306224,-0.012997350292599,negligible,-0.754111282701503,0.728116582116305,173570,0.407964343962468,SVWBXNAUENUONE-LDLOPFEMSA-N,PC..o.32.0.,0.423834993348701,0.507656800389525,0.378944884088773,PC (o-32:0),C00157,CCCCCCCCCCCCCCCCO[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
6.12_804.61,QCGUXAIDEOWPBV-SNKLRXETSA-N,0.296606528509088,0.151055588253197,0.537114020560274,-0.00913843982117157,0.364164772194153,0.27718511376037,-0.601197393755777,medium,-1.34521279860235,0.142818011090796,-0.262990023797692,small,-0.993886212654778,0.467906165059395,-0.934619673847376,large,-1.71509252964881,-0.15414681804594,53481719,0.135986427235541,QCGUXAIDEOWPBV-SNKLRXETSA-N,PC..p.34.0..or.PC..o.34.1.,0.0440959311583048,0.281192709633155,0.85905417720721,PC (p-34:0) or PC (o-34:1),C00157,CCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
6.23_776.56,DZPHTQGGRSWHLG-USOCFQKQSA-N,-0.315097733030491,-0.406500191081657,-0.051626342649298,-1.80838716446573,-0.915889386919199,-1.38496533872592,0.273579261774959,small,-0.457574210181541,1.00473273373146,0.326174192553621,small,-0.406405995140032,1.05875438024727,0.0464741952897657,negligible,-0.694731838446122,0.787680229025653,53480884,0.594320189627918,DZPHTQGGRSWHLG-USOCFQKQSA-N,PE..p.40.5..or.PE..o.40.6.,0.932018331821904,0.715171439328898,0.311751489614577,PE (p-40:5) or PE (o-40:6),NA,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
6.34_726.54,XVXISDREVDGQPX-PISDLAQISA-N,0.338592164964215,0.159638118031618,0.544741755604376,0.488149292652159,0.232620830778753,0.312432759555886,-0.483337517871711,small,-1.22164405678729,0.254969021043869,-0.263830801739019,small,-0.994747050805243,0.467085447327206,-0.83226963216416,large,-1.60475719085599,-0.0597820734723267,52925079,0.261134855714526,XVXISDREVDGQPX-PISDLAQISA-N,PE..p.36.2..or.PE..o.36.3.,0.150058732801709,0.483544614354403,0.978159129081152,PE (p-36:2) or PE (o-36:3),NA,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
6.45_752.56,YHSWSUHZIXJBHZ-OWTAGOBYSA-N,0.0226441519027212,0.161688601565038,0.177631178657858,0.150800869310509,-0.106362309493987,0.319869660505367,-0.0348555615052216,negligible,-0.76266787786984,0.692956754859397,-0.273105864415953,small,-1.00424761952186,0.458035890689954,-0.252809793481419,small,-0.996866900238144,0.491247313275306,52924972,0.857088769591308,YHSWSUHZIXJBHZ-OWTAGOBYSA-N,PE..p.38.3..or.PE..o.38.4.,0.997688934705452,0.404479934065095,0.900232227735517,PE (p-38:3) or PE (o-38:4),NA,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
6.45_752.57,ZTZQZGHJLWFLFQ-VZBWJDOASA-N,0.493680803978901,0.310218380421285,0.736624821175326,0.358103077154825,0.671282981708179,0.596067699884996,-0.414131921385844,small,-1.14964849766549,0.321384654893806,-0.226975333386,small,-0.957071909216089,0.503121242444089,-0.521394720824097,medium,-1.27497288917012,0.232183447521927,53480855,0.485442112160187,ZTZQZGHJLWFLFQ-VZBWJDOASA-N,PE..p.38.4..or.PE..o.38.5.,0.195428945035686,0.437806392509776,0.978611661788791,PE (p-38:4) or PE (o-38:5),NA,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
6.46_778.58,HHQFKPJXVYWLLJ-ABYSKWQHSA-N,0.0812947561657431,-0.170711459999371,0.0324447979214622,-0.160945340949403,-0.0907213090502097,-0.256599554522861,-0.0934037851517798,negligible,-0.821557557204993,0.634749986901433,0.190097128058026,negligible,-0.539301759521302,0.919496015637355,-0.0381793933624658,negligible,-0.779352944851156,0.702994158126224,53480857,0.855897360559915,HHQFKPJXVYWLLJ-ABYSKWQHSA-N,PE..p.40.5..or.PE..o.40.6..1,0.54737396572896,0.575454964637562,0.837663812298773,PE (p-40:5) or PE (o-40:6),NA,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
6.55_728.56,CFANDHZPOSNKNO-UDHSZFGOSA-N,0.290045572436181,0.0483143304289566,0.737984951124838,0.892521490900181,0.473746293573333,0.276953966240566,-0.194886053270303,negligible,-0.924368605630579,0.534596499089973,-0.0422467605573546,negligible,-0.770084995316281,0.685591474201572,-0.649648347520909,medium,-1.41002923423697,0.110732539195152,53480897,0.429918840618389,CFANDHZPOSNKNO-UDHSZFGOSA-N,PE..p.36.2..or.PE..o.36.3..1,0.225130829492084,0.516124748822672,0.588692655458682,PE (p-36:2) or PE (o-36:3),NA,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN,NA,NA,NA,NA,NA,NA,NA,not_sig
6.64_665.51,GRGDLDNREYVILP-CNWVQWJYSA-N,-0.162108241434531,-0.135837462118342,-0.307148624683443,-1.51478473422194,-0.791149481153986,-1.84174412760703,0.166214119107448,negligible,-0.562798471445805,0.895226709660702,0.130316932181121,negligible,-0.59821216282898,0.858846027191221,0.301211252947903,small,-0.444080499606255,1.04650300550206,9543784,0.695067477934999,GRGDLDNREYVILP-CNWVQWJYSA-N,DG..38.5.,0.451567969174061,0.518870695635678,0.949916267124925,DG (38:5),NA,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
6.92_728.56,OBAAWAYLQLYWNN-KHFVPPDWSA-N,0.0990812567722994,0.0804994447016263,0.397377171856359,-0.193808031417778,-0.0994865458636527,0.0434099936372743,-0.223353080213805,small,-0.953375695055239,0.506669534627628,-0.175799022357214,negligible,-0.904960447556123,0.553362402841695,-0.813236782969339,large,-1.58433302087227,-0.042140545066409,53480895,0.148661152118789,OBAAWAYLQLYWNN-KHFVPPDWSA-N,PE..p.36.1..or.PE..o.36.2.,0.118423873029616,0.156934191751364,0.425787924062589,PE (p-36:1) or PE (o-36:2),NA,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN,NA,NA,NA,NA,NA,NA,NA,not_sig
62261,QQVDJLLNRSOCEL-UHFFFAOYSA-N,0.905471064616066,-0.245890711273439,0.989258402719134,0.418020139076673,0.125605667032662,0.394816318300991,-0.474791642616075,small,-1.21273097975361,0.263147694521464,0.168572006636325,negligible,-0.573847609924616,0.910991623197265,-0.516540218719407,medium,-1.25633371784899,0.223253280410178,339,0.544425118088412,QQVDJLLNRSOCEL-UHFFFAOYSA-N,ciliatine,0.293879395299184,0.89435794611723,0.766954721835017,ciliatine,C03557,C(CP(=O)(O)O)N,NA,NA,NA,NA,NA,NA,NA,not_sig
